POSTED_BY,UNDER_CONSTRUCTION,RERA,BHK_NO.,BHK_OR_RK,SQUARE_FT,READY_TO_MOVE,RESALE,ADDRESS,LONGITUDE,LATITUDE,price,area,bedrooms,longitude,latitude,CITY_NAME
Dealer,0,1,3,BHK,1350.007105,1,1,"Sarjapur Road,Bangalore",12.86,77.786,9500000.0,1350.007105,3,12.86,77.786,Unknown
Dealer,0,0,1,BHK,350.0093336,1,1,"Dahisar (East),Lalitpur",19.256471,72.868815,7500000.0,350.0093336,1,19.256471,72.868815,Unknown
Dealer,0,0,2,BHK,1214.697844,1,1,"Malad (West),Lalitpur",19.1849,72.8347,20000000.0,1214.697844,2,19.1849,72.8347,Unknown
Dealer,0,0,2,BHK,1305.158484,1,1,"Kudasan,Gandhinagar",23.166495,72.63429000000001,6300000.0,1305.158484,2,23.166495,72.63429000000001,Unknown
Owner,0,0,3,BHK,1700.111483,1,1,"Kalarahanga,Bhubaneswar",20.355898999999997,85.843519,6100000.0,1700.111483,3,20.355898999999997,85.843519,Unknown
Owner,0,0,2,BHK,900.090009,1,1,"Pattandur Agrahara,Bangalore",13.096108,77.627179,5000000.0,900.090009,2,13.096108,77.627179,Unknown
Dealer,0,0,1,BHK,575.0,1,1,"Wanowrie,Pune",18.52361,73.84778,4600000.0,575.0,1,18.52361,73.84778,Unknown
Owner,0,0,3,BHK,1237.815256,1,1,"Caranzalem,Panaji",15.462648000000002,73.804488,8000000.0,1237.815256,3,15.462648000000002,73.804488,Unknown
Dealer,0,1,3,BHK,1850.0,1,1,"Raj Nagar Extension,Ghaziabad",26.900926,75.775927,5920000.0,1850.0,3,26.900926,75.775927,Unknown
Dealer,1,1,2,BHK,668.9282812999999,0,0,"Malad (West),Maharashtra",19.1849,72.8347,14000000.0,668.9282812999999,2,19.1849,72.8347,Unknown
Dealer,0,1,2,BHK,977.9614325,1,1,"Kalyan (West),Lalitpur",19.245347,73.124577,7100000.0,977.9614325,2,19.245347,73.124577,Unknown
Owner,0,0,2,BHK,905.192949,1,1,"Devi Nagar Shyam Nagar,Jaipur",26.809242,75.741434,3800000.0,905.192949,2,26.809242,75.741434,Unknown
Owner,0,0,3,BHK,1050.080775,1,1,"Sakher Bazar,Kolkata",22.140267,88.40308900000001,7800000.0,1050.080775,3,22.140267,88.40308900000001,Unknown
Owner,0,0,2,BHK,949.7964722000002,1,1,"Urban estate phase 2,Jalandhar",31.292349,75.592435,3500000.0,949.7964722000002,2,31.292349,75.592435,Unknown
Owner,0,0,3,BHK,1100.086281,1,1,"Srinathpuram,Kota",25.025959,75.873414,5100000.0,1100.086281,3,25.025959,75.873414,Unknown
Dealer,0,0,3,BHK,1912.557397,1,1,"Sector-128 Noida,Noida",28.522931,77.357078,9580000.0,1912.557397,3,28.522931,77.357078,Unknown
Dealer,0,0,3,BHK,1478.373144,1,1,"Garhi,Ghaziabad",28.703857,77.442666,4580000.0,1478.373144,3,28.703857,77.442666,Unknown
Dealer,1,1,2,BHK,1200.051066,0,1,"Yeshwanthpur,Bangalore",12.96991,77.59796,9400000.0,1200.051066,2,12.96991,77.59796,Unknown
Owner,0,0,3,BHK,1230.228471,1,1,"Kalikapur,Kolkata",22.12703,88.51872900000001,5600000.0,1230.228471,3,22.12703,88.51872900000001,Unknown
Owner,0,0,3,BHK,1615.034503,1,1,"Hebbal Kempapura,Bangalore",13.050999999999998,77.5962,11000000.0,1615.034503,3,13.050999999999998,77.5962,Unknown
Dealer,0,0,3,BHK,1836.158192,1,1,"Sector 20 Kharghar,Maharashtra",19.049214000000003,73.072916,13000000.0,1836.158192,3,19.049214000000003,73.072916,Unknown
Dealer,0,1,3,BHK,1373.78183,1,1,"Sas Nagar,Mohali",30.682453,76.75695999999999,4370000.0,1373.78183,3,30.682453,76.75695999999999,Unknown
Dealer,0,1,2,BHK,1374.200872,1,1,"Goregaon (East),Mumbai",19.1615,72.8731,23000000.0,1374.200872,2,19.1615,72.8731,Unknown
Owner,0,0,2,BHK,1201.201201,1,1,"NH-8,Dharuhera",12.973237,77.64685899999999,3200000.0,1201.201201,2,12.973237,77.64685899999999,Unknown
Dealer,0,1,2,BHK,1048.148148,1,1,"Ajmer Road,Jaipur",26.928785,75.828002,2830000.0,1048.148148,2,26.928785,75.828002,Unknown
Dealer,0,0,5,BHK,7500.0,1,1,"Breach Candy,Lalitpur",18.972317,72.806327,690000000.0,7500.0,5,18.972317,72.806327,Unknown
Dealer,1,1,2,BHK,1296.701516,0,1,"Chandivali,Lalitpur",24.69028,78.41889,16000000.0,1296.701516,2,24.69028,78.41889,Unknown
Owner,0,0,1,BHK,740.0555042000001,1,1,"Chharwada,Vapi",20.384847,72.93054599999999,1600000.0,740.0555042000001,1,20.384847,72.93054599999999,Unknown
Dealer,0,0,2,BHK,1000.0,1,1,"Sector 1 Kopar Khairane,Lalitpur",19.1034,73.0084,10000000.0,1000.0,2,19.1034,73.0084,Unknown
Dealer,0,1,2,BHK,750.032329,1,1,"Virar West,Lalitpur",19.4559,72.8114,5800000.0,750.032329,2,19.4559,72.8114,Unknown
Dealer,0,1,2,BHK,915.1921904,1,1,"Raj Nagar Extension,Ghaziabad",26.900926,75.775927,3000000.0,915.1921904,2,26.900926,75.775927,Unknown
Owner,0,0,2,BHK,1433.006926,1,1,"Edakochi,Ernakulam",9.97833,76.28361,12000000.0,1433.006926,2,9.97833,76.28361,Unknown
Dealer,0,1,3,BHK,1669.23472,1,1,"Sector-67A Gurgaon,Gurgaon",28.480312,77.107771,13000000.0,1669.23472,3,28.480312,77.107771,Unknown
Dealer,0,1,3,BHK,1852.464439,1,1,"Zirakpur,Chandigarh",30.662283,76.822397,5600000.0,1852.464439,3,30.662283,76.822397,Unknown
Owner,0,1,2,BHK,1155.115512,1,1,"Narayanapura,Bangalore",13.338634,77.759291,8400000.0,1155.115512,2,13.338634,77.759291,Unknown
Dealer,0,0,3,BHK,1911.483605,1,1,"Roadpali,Mumbai",19.040066,73.115347,13000000.0,1911.483605,3,19.040066,73.115347,Unknown
Dealer,0,0,3,BHK,1296.023564,1,1,"Karapakkam,Chennai",12.925027,80.235348,8800000.0,1296.023564,3,12.925027,80.235348,Unknown
Dealer,0,0,4,BHK,2839.833396,1,1,"Sector-78 Noida,Noida",28.560719,77.386208,30000000.0,2839.833396,4,28.560719,77.386208,Unknown
Owner,0,0,1,BHK,700.1647446000001,1,1,"Katargam,Surat",21.232813,72.832454,2550000.0,700.1647446000001,1,21.232813,72.832454,Unknown
Owner,0,0,2,BHK,1075.268817,1,1,"Sewla Kalan,Dehradun",30.300497999999997,78.00497,4200000.0,1075.268817,2,30.300497999999997,78.00497,Unknown
Dealer,0,0,2,BHK,1362.048894,1,1,"2nd Phase Judicial Layout,Bangalore",13.022383,76.13309699999999,5850000.0,1362.048894,2,13.022383,76.13309699999999,Unknown
Owner,0,0,3,BHK,1057.082452,1,1,"Amarpalli,Kolkata",22.54111,88.33778000000001,4000000.0,1057.082452,3,22.54111,88.33778000000001,Unknown
Dealer,1,0,2,BHK,1163.170163,0,1,"Thanisandra,Bangalore",13.055985,77.622157,4990000.0,1163.170163,2,13.055985,77.622157,Unknown
Owner,0,1,2,BHK,900.2770082999999,1,1,"Mandideep,Bhopal",23.09444,77.51805999999999,1300000.0,900.2770082999999,2,23.09444,77.51805999999999,Unknown
Dealer,1,1,2,BHK,1107.769424,0,0,"Bannerghatta Road,Bangalore",12.808137,77.58308000000001,8840000.0,1107.769424,2,12.808137,77.58308000000001,Unknown
Owner,0,0,1,BHK,609.8938333,1,1,"iNDIAN,Ratnagiri",16.98333,73.3,2700000.0,609.8938333,1,16.98333,73.3,Unknown
Owner,0,0,2,BHK,872.6327516000001,1,1,"Mota Bazaar,Anand",20.953564,72.930338,2350000.0,872.6327516000001,2,20.953564,72.930338,Unknown
Owner,0,0,2,BHK,1250.0,1,1,"Slv layout,Bangalore",50.817397,4.42145,6500000.0,1250.0,2,50.817397,4.42145,Unknown
Owner,0,0,3,BHK,850.0647667999999,1,1,"Jiwaji Ganj,Gwalior",26.210449,78.146105,5250000.0,850.0647667999999,3,26.210449,78.146105,Unknown
Builder,1,1,1,RK,282.7763496,0,0,"Jaitala,Lalitpur",24.69028,78.41889,990000.0,282.7763496,1,24.69028,78.41889,Unknown
Dealer,1,0,2,BHK,1125.443685,0,1,"Thane West,Maharashtra",19.18,72.96333,13000000.0,1125.443685,2,19.18,72.96333,Unknown
Dealer,1,1,3,BHK,940.0535107,0,0,"Kolshet Road,Mumbai",19.249861,72.96386600000001,13000000.0,940.0535107,3,19.249861,72.96386600000001,Unknown
Owner,0,0,3,BHK,1816.403521,1,1,"Siripur,Bhubaneswar",20.26444,85.82806,13000000.0,1816.403521,3,20.26444,85.82806,Unknown
Dealer,0,1,2,BHK,1035.018113,1,1,"Sector-3 Vaishali,Ghaziabad",28.6423,77.3445,6000000.0,1035.018113,2,28.6423,77.3445,Unknown
Dealer,0,1,3,BHK,1649.450183,1,1,"Dera Bassi,Chandigarh",30.594843,76.84983000000001,4950000.0,1649.450183,3,30.594843,76.84983000000001,Unknown
Dealer,0,0,3,BHK,1948.473696,1,1,"Sector 19 Kharghar,Lalitpur",19.048979,73.078232,18000000.0,1948.473696,3,19.048979,73.078232,Unknown
Dealer,0,0,2,BHK,1250.0,1,1,"Sector 11 Kharghar,Lalitpur",19.037971,73.070481,11000000.0,1250.0,2,19.037971,73.070481,Unknown
Dealer,0,0,1,BHK,690.1475488,1,1,"Mohamadwadi,Pune",18.52361,73.84778,2900000.0,690.1475488,1,18.52361,73.84778,Unknown
Owner,0,0,2,BHK,1272.015656,1,1,"Singasandra,Bangalore",12.879728,77.650297,6500000.0,1272.015656,2,12.879728,77.650297,Unknown
Owner,0,0,3,BHK,1500.182949,1,1,"Malleshpalya,Bangalore",12.976741,77.674509,8200000.0,1500.182949,3,12.976741,77.674509,Unknown
Dealer,1,1,2,BHK,969.6969697,0,1,"Andheri (East),Mumbai",19.1145,72.8712,16000000.0,969.6969697,2,19.1145,72.8712,Unknown
Dealer,0,1,2,BHK,1125.204583,1,1,"Electronics City Phase 1,Bangalore",12.840956,77.659441,5500000.0,1125.204583,2,12.840956,77.659441,Unknown
Dealer,0,0,1,BHK,600.0184621000001,1,1,"Borivali (East),Lalitpur",19.235,72.8598,13000000.0,600.0184621000001,1,19.235,72.8598,Unknown
Dealer,0,0,3,BHK,1670.269208,1,1,"Baner Pashan Link Road,Pune",18.542235,73.828136,8500000.0,1670.269208,3,18.542235,73.828136,Unknown
Dealer,0,0,2,BHK,891.4336652999999,1,1,"Altamount Road,Lalitpur",24.6902,78.416,52000000.0,891.4336652999999,2,24.6902,78.416,Unknown
Owner,0,1,3,BHK,1508.62069,1,1,"Jatkhedi,Bhopal",23.169982,77.477889,3500000.0,1508.62069,3,23.169982,77.477889,Unknown
Dealer,1,1,3,BHK,1840.652117,0,1,"Jakkur,Bangalore",12.928575,77.58572099999999,14000000.0,1840.652117,3,12.928575,77.58572099999999,Unknown
Dealer,0,1,1,BHK,598.1136416,1,1,"Lohegaon,Pune",18.595456,73.946088,2600000.0,598.1136416,1,18.595456,73.946088,Unknown
Dealer,0,1,1,BHK,392.7068724,1,1,"Sector 82 Faridabad,Faridabad",28.394375,77.35722700000001,1400000.0,392.7068724,1,28.394375,77.35722700000001,Unknown
Owner,0,1,3,BHK,1390.176089,1,1,"Sector-45 Noida,Noida",28.553374,77.355611,7500000.0,1390.176089,3,28.553374,77.355611,Unknown
Dealer,1,1,2,BHK,1240.233164,0,1,"Panvel,Mumbai",18.966114,73.148278,10000000.0,1240.233164,2,18.966114,73.148278,Unknown
Dealer,0,1,2,BHK,1084.782609,1,1,"Sector-168 Noida,Noida",28.494868,77.410298,4990000.0,1084.782609,2,28.494868,77.410298,Unknown
Dealer,0,1,2,BHK,1141.91461,1,1,"Chembur,Mumbai",19.05871,72.89969,18000000.0,1141.91461,2,19.05871,72.89969,Unknown
Dealer,0,0,2,BHK,824.5614035,1,1,"Ramapuram,Chennai",13.025,80.1847,4700000.0,824.5614035,2,13.025,80.1847,Unknown
Owner,0,1,3,BHK,2637.227844,1,1,"Kudasan,Gandhinagar",23.166495,72.63429000000001,8600000.0,2637.227844,3,23.166495,72.63429000000001,Unknown
Dealer,0,0,1,BHK,630.0403226,1,1,"Sai Nagar,Mumbai",19.147239000000003,72.909927,5000000.0,630.0403226,1,19.147239000000003,72.909927,Unknown
Dealer,0,0,2,BHK,1102.767421,1,1,"Malad (West),Maharashtra",19.1849,72.8347,21000000.0,1102.767421,2,19.1849,72.8347,Unknown
Dealer,0,0,2,BHK,1050.262566,1,1,"Sector-44 Noida,Noida",28.552626,77.33394799999999,2800000.0,1050.262566,2,28.552626,77.33394799999999,Unknown
Dealer,0,0,1,BHK,600.0705965,1,1,"Dombivli (East),Lalitpur",19.2167,73.0833,3400000.0,600.0705965,1,19.2167,73.0833,Unknown
Owner,1,0,9,BHK,6000.0,0,1,"Dr A.S Rao Nagar,Secunderabad",17.476609,78.54529699999999,24000000.0,6000.0,9,17.476609,78.54529699999999,Unknown
Dealer,0,0,3,BHK,1731.601732,1,1,"Hegde Nagar,Bangalore",13.070052,77.62715,12000000.0,1731.601732,3,13.070052,77.62715,Unknown
Dealer,0,0,4,BHK,3158.5596969999997,1,1,"Hanspal,Bhubaneswar",20.26444,85.82806,15000000.0,3158.5596969999997,4,20.26444,85.82806,Unknown
Owner,0,0,2,BHK,896.4955175000001,1,1,"Ambazari,Nagpur",21.132949,79.047586,5500000.0,896.4955175000001,2,21.132949,79.047586,Unknown
Owner,0,0,1,BHK,690.0878294,1,1,"Aroyga mandir,Ratnagiri",16.98333,73.3,2200000.0,690.0878294,1,16.98333,73.3,Unknown
Owner,0,0,3,BHK,1340.140396,1,1,"Lal Kuan,Ghaziabad",28.634537,77.471342,4200000.0,1340.140396,3,28.634537,77.471342,Unknown
Dealer,0,1,2,BHK,706.5806208,1,1,"Malad (West),Maharashtra",19.1849,72.8347,15000000.0,706.5806208,2,19.1849,72.8347,Unknown
Dealer,0,0,3,BHK,1200.0,1,1,"Murlipura,Jaipur",26.979452,75.765051,3300000.0,1200.0,3,26.979452,75.765051,Unknown
Dealer,0,1,2,BHK,1080.080235,1,1,"Sector-38 Seawoods,Maharashtra",19.019169,73.01408599999999,14000000.0,1080.080235,2,19.019169,73.01408599999999,Unknown
Owner,0,0,2,BHK,1300.169587,1,1,"Umargam,Valsad",20.27801,72.84170999999999,2300000.0,1300.169587,2,20.27801,72.84170999999999,Unknown
Owner,0,0,3,BHK,1500.154655,1,1,"Anandpuri,Kanpur",26.4725,80.33111,9700000.0,1500.154655,3,26.4725,80.33111,Unknown
Dealer,0,0,2,BHK,1186.2396199999998,1,1,"Mahim (East),Maharashtra",19.040405,72.843932,26000000.0,1186.2396199999998,2,19.040405,72.843932,Unknown
Dealer,0,1,3,BHK,1565.495208,1,1,"Sector 88 Faridabad,Faridabad",28.431862,77.351104,4900000.0,1565.495208,3,28.431862,77.351104,Unknown
Owner,1,0,3,BHK,1275.045537,0,1,"Vasanthapura,Bangalore",12.894088,77.548914,7000000.0,1275.045537,3,12.894088,77.548914,Unknown
Dealer,0,0,2,BHK,1001.221001,1,1,"Pisoli,Pune",18.440853,73.90536,4100000.0,1001.221001,2,18.440853,73.90536,Unknown
Owner,0,0,3,BHK,1196.911197,1,1,"Nawadih,Dhanbad",23.810398,86.222799,2170000.0,1196.911197,3,23.810398,86.222799,Unknown
Dealer,0,0,2,BHK,951.0869565,1,1,"Kakkanad,Kochi",9.930471,76.271273,4200000.0,951.0869565,2,9.930471,76.271273,Unknown
Owner,1,1,3,BHK,2071.638599,0,1,"Sector-94 Noida,Noida",28.551820000000003,77.324137,31000000.0,2071.638599,3,28.551820000000003,77.324137,Unknown
Owner,0,0,2,BHK,650.026001,1,1,"Gollapudi,Vijayawada",16.535675,80.58343599999999,2500000.0,650.026001,2,16.535675,80.58343599999999,Unknown
Dealer,0,1,3,BHK,1603.849238,1,1,"Pimple Nilakh,Pune",18.576018,73.793901,14000000.0,1603.849238,3,18.576018,73.793901,Unknown
Owner,0,0,2,BHK,1105.083384,1,1,"Electronics City Phase 1,Bangalore",12.840956,77.659441,5500000.0,1105.083384,2,12.840956,77.659441,Unknown
Builder,1,1,2,BHK,1043.275274,0,0,"Merces,Goa",15.40194,74.04333000000001,5810000.0,1043.275274,2,15.40194,74.04333000000001,Unknown
Owner,0,0,2,BHK,1058.076652,1,1,"Byatarayanapura,Bangalore",13.061261,77.596486,4500000.0,1058.076652,2,13.061261,77.596486,Unknown
Owner,0,0,3,BHK,1352.045182,1,1,"Kaloor,Ernakulam",9.994,76.292,7900000.0,1352.045182,3,9.994,76.292,Unknown
Dealer,0,0,4,BHK,3049.853372,1,1,"Ahinsa Khand 1,Ghaziabad",28.9196,76.8972,26000000.0,3049.853372,4,28.9196,76.8972,Unknown
Owner,0,0,2,BHK,1158.748552,1,1,"Haridaspur,Bhubaneswar",20.33403,85.876609,4000000.0,1158.748552,2,20.33403,85.876609,Unknown
Dealer,1,0,2,BHK,849.9787505,0,1,"Kolshet Industrial Area,Maharashtra",19.249861,72.96386600000001,8000000.0,849.9787505,2,19.249861,72.96386600000001,Unknown
Owner,0,1,3,BHK,1235.330451,1,1,"Salaiya,Bhopal",23.150756,77.443534,2000000.0,1235.330451,3,23.150756,77.443534,Unknown
Dealer,0,0,4,BHK,2718.8689510000004,1,1,"Chembur,Lalitpur",19.05871,72.89969,65000000.0,2718.8689510000004,4,19.05871,72.89969,Unknown
Dealer,0,1,1,BHK,720.0338839,1,1,"Poonam Gardens,Lalitpur",24.69028,78.41889,6800000.0,720.0338839,1,24.69028,78.41889,Unknown
Owner,0,0,2,BHK,984.7640282,1,1,"Sukliya,Indore",22.756329,75.863062,2650000.0,984.7640282,2,22.756329,75.863062,Unknown
Dealer,0,0,2,BHK,800.0,1,1,"Hatiskar Wadi,Maharashtra",18.96,72.82,35000000.0,800.0,2,18.96,72.82,Unknown
Builder,1,0,2,BHK,1003.448276,0,0,"Bilasi Town,Deoghar",24.49753,86.710061,2910000.0,1003.448276,2,24.49753,86.710061,Unknown
Builder,0,0,3,BHK,1664.926931,1,0,"Ganga Nagar,Jabalpur",23.162398,79.88764599999999,3190000.0,1664.926931,3,23.162398,79.88764599999999,Unknown
Owner,0,0,2,BHK,1180.040459,1,1,"Sahakara Nagar,Bangalore",13.064,77.58,7000000.0,1180.040459,2,13.064,77.58,Unknown
Dealer,0,0,4,BHK,2200.282087,1,1,"Sector-79 Mohali,Mohali",30.678174,76.712936,7800000.0,2200.282087,4,30.678174,76.712936,Unknown
Dealer,0,1,1,BHK,540.0795907,1,1,"Naigaon (East),Lalitpur",19.35269,72.864824,2850000.0,540.0795907,1,19.35269,72.864824,Unknown
Dealer,0,1,2,BHK,1090.1162789999998,1,1,"Taloja Panchanand,Mumbai",18.96667,72.83333,6000000.0,1090.1162789999998,2,18.96667,72.83333,Unknown
Dealer,0,1,2,BHK,1200.229161,1,1,"Sector 86 Faridabad,Faridabad",28.406388,77.342588,4190000.0,1200.229161,2,28.406388,77.342588,Unknown
Owner,0,0,2,BHK,950.0609013,1,1,"J.P Nagar,Mysore",12.261327,76.644706,3900000.0,950.0609013,2,12.261327,76.644706,Unknown
Dealer,0,0,5,BHK,5500.146671,1,1,"Sangamvadi,Pune",18.536296,73.862716,75000000.0,5500.146671,5,18.536296,73.862716,Unknown
Dealer,0,0,3,BHK,1378.091873,1,1,"Jagatpura,Jaipur",26.832353,75.841749,3120000.0,1378.091873,3,26.832353,75.841749,Unknown
Dealer,0,0,2,BHK,1071.393786,1,1,"Sector 35I Kharghar,Mumbai",19.038205,73.06612,11000000.0,1071.393786,2,19.038205,73.06612,Unknown
Owner,0,1,2,BHK,1121.076233,1,1,"Sector-119 Noida,Noida",28.587711,77.403123,6500000.0,1121.076233,2,28.587711,77.403123,Unknown
Dealer,1,1,3,BHK,1754.499968,0,1,"Chembur,Lalitpur",19.05871,72.89969,27000000.0,1754.499968,3,19.05871,72.89969,Unknown
Owner,0,0,2,BHK,958.9566552,1,1,"Guruvar Peth,Pune",18.50659,73.86068,7500000.0,958.9566552,2,18.50659,73.86068,Unknown
Owner,0,0,1,BHK,590.1044031,1,1,"Kattupakkam,Chennai",13.042089,80.124264,2600000.0,590.1044031,1,13.042089,80.124264,Unknown
Dealer,1,1,1,BHK,471.0113899,0,0,"Kanjur marg (west),Maharashtra",18.96,72.82,11000000.0,471.0113899,1,18.96,72.82,Unknown
Dealer,0,0,3,BHK,1560.574949,1,1,"Zirakpur,Chandigarh",30.662283,76.822397,3800000.0,1560.574949,3,30.662283,76.822397,Unknown
Owner,0,0,2,BHK,830.0252616,1,1,"Adityapur,Jamshedpur",22.7808,86.1522,2300000.0,830.0252616,2,22.7808,86.1522,Unknown
Dealer,0,0,3,BHK,2079.002079,1,1,"Majiwada,Lalitpur",19.218498,72.992114,27000000.0,2079.002079,3,19.218498,72.992114,Unknown
Owner,0,0,3,BHK,1474.480151,1,1,"Murlipura,Jaipur",26.979452,75.765051,3900000.0,1474.480151,3,26.979452,75.765051,Unknown
Dealer,0,1,3,BHK,2250.08036,1,1,"Sector-74A Mohali,Mohali",30.715271,76.681229,7000000.0,2250.08036,3,30.715271,76.681229,Unknown
Owner,0,0,1,BHK,750.0,1,1,"Prem Mandir,Mathura",27.572154,77.6723995,3000000.0,750.0,1,27.572154,77.6723995,Unknown
Dealer,1,1,3,BHK,2005.347594,0,1,"Sector-65 Mohali,Mohali",30.696627000000003,76.693764,12000000.0,2005.347594,3,30.696627000000003,76.693764,Unknown
Builder,0,0,2,BHK,1062.068966,1,0,"Siruseri,Chennai",12.833224,80.210726,4620000.0,1062.068966,2,12.833224,80.210726,Unknown
Dealer,0,0,3,BHK,1622.060016,1,1,"Sector-70 Mohali,Mohali",30.697795000000003,76.714722,10000000.0,1622.060016,3,30.697795000000003,76.714722,Unknown
Dealer,1,0,2,BHK,1349.983125,0,0,"Sector-106 Gurgaon,Gurgaon",28.50437,76.996356,12000000.0,1349.983125,2,28.50437,76.996356,Unknown
Owner,0,0,2,BHK,957.008245,1,1,"Kannamangala,Bangalore",13.025845,77.770331,6500000.0,957.008245,2,13.025845,77.770331,Unknown
Owner,0,0,4,BHK,1704.918033,1,1,"Sector-50 Noida,Noida",28.5679,77.3679,13000000.0,1704.918033,4,28.5679,77.3679,Unknown
Dealer,1,1,2,BHK,963.3333332999998,0,1,"Jankipuram Extension,Lucknow",26.936933000000003,80.941263,2890000.0,963.3333332999998,2,26.936933000000003,80.941263,Unknown
Dealer,0,0,2,BHK,1000.0,1,1,"Andheri (West),Maharashtra",19.139348,72.820458,28000000.0,1000.0,2,19.139348,72.820458,Unknown
Builder,1,1,1,BHK,783.1729693,0,0,"Cunchelim,Goa",15.40194,74.04333000000001,3500000.0,783.1729693,1,15.40194,74.04333000000001,Unknown
Dealer,0,0,3,BHK,2453.430259,1,1,"Langford Town,Bangalore",12.96991,77.59796,27000000.0,2453.430259,3,12.96991,77.59796,Unknown
Owner,0,0,4,BHK,1700.1020059999998,1,1,"Shaniwar Peth,Pune",18.52088,73.85151,20000000.0,1700.1020059999998,4,18.52088,73.85151,Unknown
Owner,0,0,3,BHK,1690.140845,1,1,"Gomti Nagar Extension,Lucknow",21.0,77.0,7800000.0,1690.140845,3,21.0,77.0,Unknown
Dealer,0,0,3,BHK,1450.21645,1,1,"New Town,Kolkata",22.5922,88.484911,6700000.0,1450.21645,3,22.5922,88.484911,Unknown
Dealer,0,0,2,BHK,1800.055386,1,1,"Ashoka Marg,Maharashtra",18.390584,77.120879,6500000.0,1800.055386,2,18.390584,77.120879,Unknown
Dealer,0,0,2,BHK,870.213824,1,1,"Pallisree,Kolkata",22.505812,88.299199,3500000.0,870.213824,2,22.505812,88.299199,Unknown
Owner,0,0,3,BHK,1829.407729,1,1,"Poranki,Vijayawada",16.47431,80.71281,8000000.0,1829.407729,3,16.47431,80.71281,Unknown
Owner,0,0,3,BHK,1250.0,1,1,"Ram Puram,Kanpur",26.4725,80.33111,3100000.0,1250.0,3,26.4725,80.33111,Unknown
Dealer,0,0,3,BHK,1697.970025,1,1,"Vaibhav Khand,Ghaziabad",28.9196,76.8972,8950000.0,1697.970025,3,28.9196,76.8972,Unknown
Dealer,1,1,2,BHK,1043.478261,0,1,"Nagarbhavi,Bangalore",12.957468,77.516563,4800000.0,1043.478261,2,12.957468,77.516563,Unknown
Dealer,0,1,3,BHK,2011.158687,1,1,"Wadala,Maharashtra",19.015576,72.85144100000001,31000000.0,2011.158687,3,19.015576,72.85144100000001,Unknown
Owner,0,0,1,BHK,754.0603248,1,1,"Palanpur,Surat",21.17,72.83,2600000.0,754.0603248,1,21.17,72.83,Unknown
Dealer,0,1,3,BHK,1800.379027,1,1,"Zirakpur,Chandigarh",30.662283,76.822397,2850000.0,1800.379027,3,30.662283,76.822397,Unknown
Dealer,0,0,3,BHK,1173.6252550000002,1,1,"Horamavu Agara,Bangalore",13.0318,77.6583,4610000.0,1173.6252550000002,3,13.0318,77.6583,Unknown
Dealer,0,0,2,BHK,900.0,1,1,"Mahavir Nagar,Maharashtra",18.450038,73.884353,18000000.0,900.0,2,18.450038,73.884353,Unknown
Owner,0,0,3,BHK,1700.0,1,1,"Amruthnagar,Bangalore",12.96991,77.59796,8500000.0,1700.0,3,12.96991,77.59796,Unknown
Dealer,1,1,2,BHK,1079.76785,0,1,"Chandivali,Lalitpur",24.69028,78.41889,16000000.0,1079.76785,2,24.69028,78.41889,Unknown
Owner,0,0,3,BHK,1900.170164,1,1,"Akathethara,Palakkad",10.81667,76.65,6700000.0,1900.170164,3,10.81667,76.65,Unknown
Dealer,0,0,3,BHK,1557.522124,1,1,"Sector 88 Faridabad,Faridabad",28.431862,77.351104,4400000.0,1557.522124,3,28.431862,77.351104,Unknown
Dealer,1,0,2,BHK,810.9642365,0,1,"Pestom Sagar Colony,Lalitpur",27.097356,78.581563,10000000.0,810.9642365,2,27.097356,78.581563,Unknown
Dealer,0,0,3,BHK,1364.285714,1,1,"Vanagaram,Chennai",13.062455,80.156453,5730000.0,1364.285714,3,13.062455,80.156453,Unknown
Dealer,0,0,3,BHK,1540.332388,1,1,"Damoder Colony,Meerut",29.394868,78.342713,3800000.0,1540.332388,3,29.394868,78.342713,Unknown
Dealer,0,0,2,BHK,1270.894136,1,1,"Sector 88 Faridabad,Faridabad",28.431862,77.351104,4790000.0,1270.894136,2,28.431862,77.351104,Unknown
Dealer,1,1,2,BHK,866.0008082999999,0,1,"Mulund (West),Lalitpur",19.1759,72.9522,15000000.0,866.0008082999999,2,19.1759,72.9522,Unknown
Owner,0,0,3,BHK,1200.300075,1,1,"shiv colony,Palwal",28.151631,77.338453,3200000.0,1200.300075,3,28.151631,77.338453,Unknown
Owner,0,0,3,BHK,1890.359168,1,1,"Koba,Gandhinagar",23.1505,72.6399,5000000.0,1890.359168,3,23.1505,72.6399,Unknown
Owner,0,0,3,BHK,705.1803633999999,1,1,"Madhapar,Rajkot",22.750413,70.492714,2600000.0,705.1803633999999,3,22.750413,70.492714,Unknown
Dealer,0,0,2,BHK,1050.019091,1,1,"Narendra Nagar,Nagpur",21.105779,79.078497,5500000.0,1050.019091,2,21.105779,79.078497,Unknown
Dealer,1,0,3,BHK,1600.0,0,1,"Mithilapuri Colony,Visakhapatnam",17.7,83.25,6400000.0,1600.0,3,17.7,83.25,Unknown
Dealer,0,0,3,BHK,1525.105584,1,1,"Noida Extension,Noida",28.579004,77.431173,6500000.0,1525.105584,3,28.579004,77.431173,Unknown
Dealer,0,1,2,BHK,1250.0,1,1,"Andheri (East),Mumbai",19.1145,72.8712,25000000.0,1250.0,2,19.1145,72.8712,Unknown
